,lat,lng,date,addr,turst
1535,42.37202672,-83.15957154,2014/12/18,10050 AURORA,True
1536,42.43621688,-82.9680911,2014/12/18,14923 MADDELEIN,True
1537,42.44013694,-82.9683907,2014/12/18,14915 LIBERAL,True
1538,42.43301699,-82.96883202,2014/12/18,14875 SARATOGA,True
1539,42.43613161,-82.96919038,2014/12/18,14824 MADDELEIN,True
1540,42.4279723,-82.97002002,2014/12/18,14800 SPRING GARDEN,True
1541,42.44339675,-82.97301135,2014/12/18,14535 ROSSINI DRIVE,True
1542,42.43432253,-82.9728604,2014/12/18,14522 FORDHAM,True
1543,42.42339314,-82.99056982,2014/12/18,12911 NASHVILLE,True
1544,42.42548683,-82.97391128,2014/12/18,14453 CEDARGROVE,True
1545,42.4202935,-82.99717355,2014/12/18,12760 DRESDEN,True
1546,42.42744225,-82.99383999,2014/12/18,12730 GREINER,True
1547,42.44330226,-82.97464067,2014/12/18,14444 ROSSINI DRIVE,True
1548,42.42089499,-82.99665732,2014/12/18,12707 STRASBURG,True
1549,42.44749772,-82.99541747,2014/12/18,20505 WALTHAM,True
1550,42.42362474,-82.9913165,2014/12/18,12637 WESTPHALIA,True
1551,42.44426787,-82.98911794,2014/12/18,20019 ALCOY,True
1552,42.43313798,-82.99848715,2014/12/18,18919 STRASBURG,True
1553,42.41380615,-82.99407967,2014/12/18,12043 SANFORD,True
1554,42.42415134,-83.00049327,2014/12/18,17338 BRADFORD,True
1555,42.42456155,-82.99683362,2014/12/18,17238 HAMBURG,True
1556,42.42732818,-82.98815809,2014/12/18,17215 ALCOY,True
1557,42.41406311,-82.98813159,2014/12/18,12316 FLANDERS,True
1558,42.42606182,-82.99008356,2014/12/18,17168 GITRE,True
1559,42.41469571,-82.98648959,2014/12/18,12551 FLANDERS,True
1560,42.43917248,-82.95566029,2014/12/18,16000 NOVARA,True
1561,42.33250309,-83.04975362,2014/12/18,12001 E STATE FAIR,True
1562,42.41504255,-83.00068109,2014/12/18,11550 MINDEN,True
1563,42.44556189,-82.95778971,2014/12/18,15832 EASTBURN,True
1564,42.41289585,-83.00184029,2014/12/18,11431 FINDLAY,True
1565,42.42787666,-82.97654079,2014/12/18,14229 SPRING GARDEN,True
1566,42.43595186,-82.97582983,2014/12/18,14358 MADDELEIN,True
1567,42.43054189,-82.98204985,2014/12/18,13820 GLENWOOD,True
1568,42.41846598,-82.97914955,2014/12/18,13335 JANE,True
1569,42.36483533,-83.12308453,2014/12/18,8778 MACKINAW,True
1570,42.35985862,-83.17634761,2014/12/18,8881 HARTWELL,True
1571,42.3692405,-83.16918387,2014/12/18,9944 APPOLINE,True
1572,42.43013168,-82.96070037,2014/12/18,15510 PARK GROVE,True
1573,42.33168114,-83.04799604,2014/12/18,9686- 88 BROADSTREET,True
1574,42.3637372,-83.14081815,2014/12/18,9207 MONICA,True
1575,42.35812674,-83.15202755,2014/12/18,8601 NORTHLAWN,True
1576,42.35299217,-83.14603338,2014/12/18,8068 CENTRAL,True
1577,42.35971343,-83.13323037,2014/12/18,5591 S MARTINDALE,True
1578,42.4221625,-82.98039978,2014/12/18,14006 MAYFIELD,True
1579,42.36302048,-83.13623437,2014/12/18,5505 GREENWAY,True
1580,42.37440733,-83.13775077,2014/12/18,5186 WEBB,True
1581,42.36078045,-83.12856363,2014/12/18,5109 S CLARENDON,True
1582,42.4342822,-82.97704088,2014/12/18,14208 FORDHAM,True
1583,42.42975143,-82.97587016,2014/12/18,14268 PARK GROVE,True
1584,42.42781214,-82.97697059,2014/12/18,14202 SPRING GARDEN,True
1585,42.4382472,-82.96056094,2014/12/18,15603 CORAM,True
1586,42.4237515,-82.98162005,2014/12/18,13938 YOUNG,True
1587,42.42295181,-82.98256031,2014/12/18,13358 ROCHELLE,True
1588,42.40714827,-83.20433768,2014/12/16,15819 RUTHERFORD,True
1589,42.36979014,-82.99771742,2014/12/15,3525 CRANE,True
1590,42.37763718,-82.97909309,2014/12/15,3546 BENITEAU,True
1591,42.37763718,-82.97909309,2014/12/15,3546 BENITEAU,True
1592,42.36979014,-82.99771742,2014/12/15,3525 CRANE,True
1593,42.35078786,-83.00576265,2012/8/14,1200 HELEN,True
1594,42.33408888,-83.03019443,2012/8/14,1500 E WOODBRIDGE,True
1595,42.3892614,-83.26136296,2012/8/14,14170 LAMPHERE,True
1596,42.3892614,-83.26136296,2012/8/14,14170 LAMPHERE,True
1597,42.29200535,-83.11429262,2012/5/14,8032 W JEFFERSON,True
1598,42.39054158,-83.16989368,2012/4/14,14128 APPOLINE,True
1599,42.37139066,-83.17420321,2012/4/14,11340 CHEYENNE,True
1600,42.39489029,-83.1905829,2012/4/14,14524 LAUDER,True
1601,42.37159807,-83.20720802,2012/4/14,11409 ASBURY PARK,True
1602,42.37414807,-83.19999819,2012/4/14,11709 MONTROSE,True
1603,42.37516784,-83.17194819,2012/4/14,11739 SORRENTO,True
1604,42.39884723,-83.17026817,2012/4/14,14879 APPOLINE,True
1605,42.37773051,-83.20367397,2012/4/14,12250 MANSFIELD,True
1606,42.37791833,-83.20743732,2012/4/14,12267 ASBURY PARK,True
1607,42.3820412,-83.19349356,2012/4/14,12746 COYLE,True
1608,42.38340089,-83.18724358,2012/4/14,12834 STRATHMOOR,True
1609,42.38351727,-83.18731733,2012/4/14,12845 STRATHMOOR,True
1610,42.38381802,-83.19243807,2012/4/14,12903 ROBSON,True
1611,42.40614809,-83.17499713,2012/4/14,15721 CHEYENNE,True
1612,42.36749825,-83.20941809,2012/4/14,9661 GRANDMONT,True
1613,42.35058621,-83.00620167,2012/3/14,6929 DONALD PL,True
1614,42.33168114,-83.04799604,2012/3/14,287 LUTHER,True
1615,42.33168114,-83.04799604,2012/3/14,245 COLONIAL,True
1616,42.4343571,-82.97371078,2012/3/14,14477 FORDHAM,True
1617,42.41413801,-83.06163334,2012/3/14,13190 MORAN,True
1618,42.43618692,-83.1138513,2012/3/14,980 ANNIN,True
1619,42.33168322,-83.04799903,2012/1/14,260 SCHWEITZER PL,True
1620,42.42961661,-83.02312063,2014/11/26,8043 E GRIXDALE,True
1621,42.429892,-82.96991978,2014/11/26,14810 PARK GROVE,True
1622,42.44531184,-82.96805999,2014/11/26,14944 EASTBURN,True
1623,42.40004099,-82.91991766,2014/11/26,3921 NEFF,True
1624,42.43457027,-83.1072637,2014/11/25,19320 CHARLESTON,True
1625,42.36788081,-82.98256722,2014/11/25,2257 GARLAND,True
1626,42.37298081,-82.98768681,2014/11/24,3453 BEWICK,True
1627,42.34342708,-83.21430146,2014/11/24,17630 W WARREN,True
1628,42.37142523,-82.99136144,2014/11/24,9403 SCHILLER,True
1629,42.38771158,-82.9537982,2014/11/21,3897 CHALMERS,True
1630,42.39042751,-82.99940321,2014/11/21,5778 BEWICK,True
1631,42.38807109,-82.997858,2014/11/21,5395 BEWICK,True
1632,42.36793036,-82.98403753,2014/11/21,2507 BEWICK,True
1633,42.33168322,-83.04799903,2014/11/21,4664 - 66 BEACONSFIELD,True
1634,42.41397323,-82.98591114,2014/11/21,12554 WILFRED,True
1635,42.43593688,-82.98174334,2014/11/21,19160 VERONA,True
1636,42.43911141,-82.9594006,2014/11/21,15668 NOVARA,True
1637,42.37506068,-83.20598314,2014/11/21,12024 METTETAL,True
1638,42.44011159,-82.95327046,2014/11/21,16200 LIBERAL,True
1639,42.41750728,-82.96792979,2014/11/21,14827 LANNETTE,True
1640,42.41286243,-82.9832609,2014/11/21,12648 KILBOURNE,True
1641,42.41026634,-82.9907899,2014/11/21,12033 KILBOURNE,True
1642,42.4088329,-82.98543179,2014/11/21,12280 PROMENADE,True
1643,42.36407021,-83.1895735,2014/11/21,9354 LAUDER,True
1644,42.36488026,-83.19820294,2014/11/21,9394 WINTHROP,True
1645,42.35632803,-83.18951819,2014/11/21,8525 LAUDER,True
1646,42.44919157,-82.95311029,2014/11/21,16226 CARLISLE,True
1647,42.36788081,-82.98256722,2014/11/21,2257 GARLAND,True
1648,42.39352138,-82.96054827,2014/11/21,4835 NEWPORT,True
1649,42.40399101,-82.95676763,2014/11/21,5803 MARYLAND,True
1650,42.40399101,-82.95676763,2014/11/21,5803 MARYLAND,True
1651,42.40399101,-82.95676763,2014/11/21,5803 MARYLAND,True
1652,42.37990026,-82.98836781,2014/11/21,4019 HARDING,True
1653,42.37990026,-82.98836781,2014/11/21,4019 HARDING,True
1654,42.37668078,-82.98610703,2014/11/21,3755 HARDING,True
1655,42.33168322,-83.04799903,2014/11/21,4766 - 68 GARLAND,True
1656,42.37221339,-83.0276514,2014/11/21,6350 FARNSWORTH,True
1657,42.38502791,-82.98652301,2014/11/21,4648 FAIRVIEW,True
1658,42.42987126,-83.03759329,2014/11/20,18480 FILER,True
1659,42.41102339,-82.97254122,2014/11/20,13422 CHELSEA,True
1660,42.35384141,-83.18817347,2014/11/13,8212 MARLOWE,True
1661,42.36439055,-83.17517343,2014/11/13,9344 LITTLEFIELD,True
1662,42.36178063,-83.17266376,2014/11/13,9156 WARD,True
1663,42.3613105,-83.16896378,2014/11/13,9116 APPOLINE,True
1664,42.44074765,-82.99146745,2014/11/13,19717 FAIRPORT,True
1665,42.30306265,-83.13009041,2014/11/13,8779 LONGWORTH,True
1666,42.30956959,-83.13522728,2011/12/14,2383 OAKDALE,True
1667,42.33168322,-83.04799903,2011/12/14,2387 -2389 OAKDALE,True
1668,42.30971016,-83.13532753,2011/12/14,2395 OAKDALE,True
1669,42.30978967,-83.13538744,2011/12/14,2401 OAKDALE,True
1670,42.30985996,-83.13543699,2011/12/14,2407 OAKDALE,True
1671,42.33945056,-83.12639734,2011/10/14,5405 LIVERNOIS,True
1672,42.35258772,-83.14711767,2011/10/14,8041 ALPINE,True
1673,42.37985532,-82.94487147,2014/10/30,14701 KERCHEVAL,True
1674,42.37618991,-83.24130288,2011/4/14,12150 FIELDING,True
1675,42.3125831,-83.09256357,2011/4/14,3445- 47 CRANE,True
1676,42.36164005,-82.99977655,2011/4/14,2429 MAXWELL,True
1677,42.36915293,-82.99058019,2011/4/14,9358 MARIETTA,True
1678,42.33168322,-83.04799903,2011/4/14,9383 -85 JAMESON,True
1679,42.33297417,-83.09153924,2011/4/14,3121- 23 HOLCOMB,True
1680,42.36836016,-82.99403703,2011/4/14,3103 HOLCOMB,True
1681,42.33168322,-83.04799903,2011/4/14,9337- 39 ST. PAUL,True
1682,42.37134572,-82.99156078,2011/4/14,9391 SCHILLER,True
1683,42.42604108,-83.24406375,2011/5/14,18516 FIELDING,True
1684,42.44111753,-83.00008767,2011/5/14,19759 DRESDEN,True
1685,42.33168322,-83.04799903,2011/5/14,20500 ST MARYS,True
1686,42.43229106,-83.21180332,2011/5/14,19308 BILTMORE,True
1687,42.40349092,-83.26444301,2011/5/14,15502 BRAMELL,True
1688,42.34527908,-83.21652411,2011/3/14,6700 E EIGHT MILE,True
1689,42.36693594,-82.98819151,2011/4/14,9397 CARTEN,True
1690,42.36843851,-82.99666424,2011/4/14,3426 CRANE,True
1691,42.35724064,-82.99033706,2011/4/14,1231 FISCHER,True
1692,42.35963047,-82.992077,2011/4/14,1719 FISCHER,True
1693,42.37066357,-82.99102958,2011/4/14,9390 GOETHE,True
1694,42.33168322,-83.04799903,2011/4/14,2236- 40 VAN DYKE,True
1695,42.37631205,-83.24154026,2011/4/14,20505 CAPITOL,True
1696,42.37468388,-83.24507891,2011/4/14,11840 PIERSON,True
1697,42.37605049,-83.2450236,2011/4/14,12142 PIERSON,True
1698,42.37605049,-83.24628305,2011/4/14,12140 BURT RD,True
1699,42.37573015,-83.24249319,2011/4/14,12118 PATTON,True
1700,42.37390148,-83.23756373,2011/4/14,11736 VAUGHAN,True
1701,42.37336797,-83.24498788,2011/4/14,11735 PIERSON,True
1702,42.37386806,-83.24500747,2011/4/14,11775 PIERSON,True
1703,42.3741112,-83.24494294,2011/4/14,11790 PIERSON,True
1704,42.37442116,-83.24495331,2011/4/14,11820 PIERSON,True
1705,42.37423795,-83.24501784,2011/4/14,11805 PIERSON,True
1706,42.37605049,-83.23633309,2011/4/14,12138 EVERGREEN,True
1707,42.37297044,-83.23997315,2011/4/14,11670 STOUT,True
1708,42.37033056,-82.9885176,2014/10/31,3017 CADILLAC,True
1709,42.36300896,-82.9831641,2014/10/31,1544 CADILLAC,True
1710,42.44410079,-83.1534437,2014/9/18,20442 ROSELAWN,True
1711,42.3429051,-83.05616231,2014/10/30,34 TEMPLE,True
1712,42.37991524,-82.94470094,2014/10/30,14721 KERCHEVAL,True
1713,42.34387302,-83.05681911,2014/10/23,35 CHARLOTTE,True
1714,42.34299498,-83.05598255,2014/10/30,20 TEMPLE,True
1715,42.34286592,-83.05626256,2014/10/30,40 TEMPLE,True
1716,42.37985532,-82.94487147,2014/10/30,14701 KERCHEVAL,True
1717,42.38007541,-82.94432068,2014/10/30,14733 KERCHEVAL,True
1718,42.34364371,-83.05732957,2014/10/23,67 CHARLOTTE,True
1719,42.37797296,-83.2195109,2014/10/29,18718 BORMAN AKA 18900 BORMAN,True
1720,42.37797296,-83.2195109,2014/10/29,18718 BORMAN AKA 18900 BORMAN,True
1721,42.39627073,-83.25174371,2014/10/23,14842 BENTLER,True
1722,42.39597113,-83.25173334,2014/10/23,14824 BENTLER,True
1723,42.3953005,-83.24794348,2014/10/23,14644 TRINITY,True
1724,42.39675123,-83.24799303,2014/10/23,14876 TRINITY,True
1725,42.34273571,-83.05655178,2014/10/23,56 TEMPLE,True
1726,42.34278526,-83.05645153,2014/10/23,52 TEMPLE,True
1727,42.34377277,-83.0570392,2014/10/23,61 CHARLOTTE,True
1728,42.34282559,-83.05636165,2014/10/23,46 TEMPLE,True
1729,42.31535839,-83.08797761,2014/10/20,6901 W LAFAYETTE,True
1730,42.36979705,-82.97648317,2014/10/22,2230 FAIRVIEW,True
1731,42.33814618,-83.14878042,2014/10/21,8124 SMART,True
1732,42.36540801,-82.99612382,2014/10/22,2578 FISCHER,True
1733,42.33173949,-83.14650696,2014/10/21,5105 RENVILLE,True
1734,42.34194525,-83.14753365,2014/10/20,6614 MCDONALD,True
1735,42.34132532,-83.14658417,2014/10/20,6538 MATHER,True
1736,42.31244914,-83.09641382,2014/10/20,1028 MORRELL,True
1737,42.36986273,-82.9908406,2014/10/22,9372 CUTLER,True
1738,42.33168322,-83.04799903,2014/10/21,4781- 83 SPRINGWELLS,True
1739,42.33168322,-83.04799903,2014/10/21,4905 - 07 TARNOW,True
1740,42.36399301,-82.98564958,2014/10/22,9632 KERCHEVAL,True
1741,42.36909531,-82.97297102,2014/10/22,11215 KERCHEVAL,True
1742,42.35228698,-83.02575244,2014/10/20,2520 MCDOUGALL,True
1743,42.37598596,-83.08401066,2014/10/20,740 W PHILADELPHIA,True
1744,42.33168322,-83.04799903,2014/10/21,281 FORTUNE,True
1745,42.33531848,-83.14517377,2014/10/21,5692 ELMER,True
1746,42.34111906,-83.14055428,2014/10/21,6034 CHOPIN,True
1747,42.33191809,-83.13386413,2014/10/21,4756 CHOPIN,True
1748,42.305358,-83.11947443,2014/10/21,1212 CENTRAL,True
1749,42.33944941,-83.13823704,2014/10/21,5855 CECIL,True
1750,42.33423879,-83.14086424,2014/10/21,5444 CASPER,True
1751,42.32722946,-83.13598663,2014/10/21,4351 CASPER,True
1752,42.33361886,-83.12626483,2014/10/21,4742 BURTON,True
1753,42.33354972,-83.12621528,2014/10/21,4734 BURTON,True
1754,42.37339563,-83.03746999,2014/10/20,3307 E PALMER,True
1755,42.35986093,-82.99975696,2014/10/20,2227 PARKER,True
1756,42.4124914,-82.92009857,2014/10/20,5243 RADNOR,True
1757,42.38397012,-83.00653699,2014/10/20,5443 ROHNS,True
1758,42.33168322,-83.04799903,2014/10/20,9145 ST PAUL BLD 101,True
1759,42.37006323,-83.02867117,2014/10/20,3686 E WARREN,True
1760,42.36769644,-83.02821947,2014/10/20,3641 E FOREST,True
1761,42.37440157,-83.04063877,2014/10/20,1979 E GRAND BLVD,True
1762,42.39367809,-82.99420296,2014/10/20,6032 LEMAY,True
1763,42.36120794,-83.01110348,2014/10/15,660 E GRAND BLVD,True
1764,42.38692803,-83.15602827,2014/10/15,13551 WISCONSIN,True
1765,42.42563202,-83.08025652,2014/10/15,2210 E NEVADA,True
1766,42.40663089,-83.06757796,2014/10/14,12291 MACKAY,True
1767,42.40939291,-83.01646044,2014/10/14,8396 LYFORD,True
1768,42.42211756,-83.08040747,2014/10/14,17481 LUMPKIN,True
1769,42.41318046,-83.06225788,2014/10/14,13121 KLINGER,True
1770,42.40868771,-83.059164,2014/10/14,12224 KLINGER,True
1771,42.43396763,-83.0514875,2014/10/14,19137 KEYSTONE,True
1772,42.43050156,-83.11154097,2014/10/14,629 W HOLLYWOOD,True
1773,42.43886137,-83.05603325,2014/10/14,19640 HEALY,True
1774,42.40681295,-83.06961059,2014/10/14,2424 HALLECK,True
1775,42.40252646,-82.98747018,2014/10/14,11839 CORBETT,True
1776,42.41658315,-82.99378123,2014/10/14,12126 CHRISTY,True
1777,42.41326573,-83.00333019,2014/10/14,11301 CHRISTY,True
1778,42.43698891,-83.09714782,2014/10/14,19443 YACAMA,True
1779,42.41934056,-83.06033357,2014/10/14,17136 SUNSET,True
1780,42.41210769,-83.06026328,2014/10/14,12596 MORAN,True
1781,42.4357214,-83.05024304,2014/10/14,19258 MOENART,True
1782,42.40517556,-82.97973952,2014/10/14,12585 CORBETT,True
1783,42.40513293,-82.97968191,2014/10/14,12582 CORBETT,True
1784,42.41773543,-82.97783941,2014/10/14,13375 FLANDERS,True
1785,42.40198259,-82.97653272,2014/10/14,12638 EVANSTON,True
1786,42.40920279,-82.97089115,2014/10/14,13446 ELMDALE,True
1787,42.40784309,-82.97181182,2014/10/14,13356 CORBETT,True
1788,42.41529144,-83.07696791,2014/10/14,13967 FLEMING,True
1789,42.38558792,-83.02549318,2014/10/14,6444 FIELD,True
1790,42.3112185,-83.10350381,2014/10/15,1130 MILITARY,True
1791,42.42035918,-83.05281723,2014/10/14,17203 FENELON,True
1792,42.33168322,-83.04799903,2014/10/15,8611 ST MARYS,True
1793,42.33168322,-83.04799903,2014/10/15,15459 E STATE FAIR,True
1794,42.38110785,-83.19124776,2014/10/16,12675 TERRY,True
1795,42.44635005,-83.10522301,2014/10/16,20530 EXETER,True
1796,42.395902,-83.0422704,2014/10/14,5900 MARCUS,True
1797,42.40500272,-83.07015101,2014/10/14,2098 MCPHERSON,True
1798,42.43846844,-83.07940729,2014/10/14,19647 FLEMING,True
1799,42.44642149,-83.070953,2014/10/14,20488 GALLAGHER,True
1800,42.41085631,-83.05513102,2014/10/14,4401 GARVIN,True
1801,42.41649788,-83.07661301,2014/10/14,14208 GODDARD,True
1802,42.40882599,-83.07532015,2014/10/14,1975 DEARING,True
1803,42.41026288,-83.07124107,2014/10/14,2456 DEARING,True
1804,42.36929005,-82.99734754,2014/10/15,3481 CRANE,True
1805,42.38772579,-82.96881979,2014/10/15,12620 E CANFIELD,True
1806,42.40596142,-83.15868313,2014/10/15,15514 KENTUCKY,True
1807,42.32621775,-83.15116333,2014/10/15,4256 WESTERN,True
1808,42.36896856,-83.17171774,2014/10/15,9935 SORRENTO,True
1809,42.42531053,-83.08046393,2014/10/15,17940 LUMPKIN,True
1810,42.34648754,-83.10527256,2014/10/15,5246 MCKINLEY,True
1811,42.34655783,-83.10532211,2014/10/15,5252 MCKINLEY,True
1812,42.4040613,-82.96080868,2014/10/15,5975 MANISTIQUE,True
1813,42.33168322,-83.04799903,2014/10/15,8613 ST MARYS,True
1814,42.44589029,-82.9879334,2014/10/15,20202 HICKORY,True
1815,42.33382051,-83.14063724,2014/10/15,5409 CASPER,True
1816,42.40573211,-83.02604051,2014/10/14,7500 ARCOLA,True
1817,42.40244275,-83.218615,2014/10/16,2010 -12 GLADSTONE,True
1818,42.44180199,-83.04942376,2014/10/14,19942 BLOOM,True
1819,42.41294079,-83.0465131,2014/10/14,12876 CALDWELL,True
1820,42.43572831,-83.09925765,2014/10/14,19357 ANDOVER,True
1821,42.43962187,-83.05806357,2014/10/14,19700 EUREKA,True
1822,42.4129984,-83.25961725,2014/10/15,16803 DOLPHIN,True
1823,42.33168322,-83.04799903,2014/10/16,21310- 21394 W. GRAND RIVER,True
1824,42.37459861,-83.19329767,2014/10/15,11733 COYLE,True
1825,42.43223114,-83.05218348,2014/10/14,18848 CONLEY,True
1826,42.44424137,-83.10614369,2014/10/14,20254 DANBURY,True
1827,42.40877298,-83.07528097,2014/10/14,1972 DEARING,True
1828,42.44305798,-83.10393822,2014/10/14,20167 DERBY,True
1829,42.44575893,-83.1040281,2014/10/14,20485 DERBY,True
1830,42.37049649,-83.03521037,2014/10/15,3327 FREDERICK,True
1831,42.43083111,-83.09131382,2014/10/14,18840 CARDONI,True
1832,42.43432829,-83.10732823,2014/10/14,19303 CHARLESTON,True
1833,42.43360005,-83.09161341,2014/10/14,19164 CARDONI,True
1834,42.44566098,-83.10719341,2014/10/14,20554 CHARLESTON,True
1835,42.3960034,-83.00651625,2014/10/14,8925 CLARION,True
1836,42.42925825,-83.05214776,2014/10/14,18493 CONLEY,True
1837,42.39135048,-83.23096346,2002/12/14,14300 GRANDVILLE,True
1838,42.32563009,-83.15083724,2014/10/14,4207 WESTERN,True
1839,42.32562894,-83.15075428,2014/10/14,4208 WESTERN,True
1840,42.32435912,-83.14984397,2014/10/14,4106 WESTERN,True
1841,42.39278853,-82.99238351,2010/8/14,5862 SPRINGFIELD,True
1842,42.38804113,-83.19618299,2010/8/14,13954 WHITCOMB,True
1843,42.30825829,-83.11411402,2010/8/14,1338 BEARD,True
1844,42.43776785,-83.21592733,2010/8/14,19919 OAKFIELD,True
1845,42.35937005,-82.98499738,2010/3/14,1237 MCCLELLAN,True
1846,42.33168322,-83.04799903,2010/3/14,2143- 2145 HIBBARD,True
1847,42.33574203,-83.06082058,2010/3/14,3048 - 50 HARDING,True
1848,42.33168322,-83.04799903,2010/3/14,3160 - 64 PENNSYLVANIA,True
1849,42.4383221,-82.9521804,2010/3/14,16260 CORAM,True
1850,42.41176546,-83.00499063,2014/9/30,11047 FINDLAY,True
1851,42.31355763,-83.14192319,2014/9/30,2976 WESTERN,True
1852,42.38105254,-83.07290035,2010/1/14,508 HAGUE,True
1853,42.35385062,-83.00297874,2014/9/30,1457 SHERIDAN,True
1854,42.39518528,-83.21223427,2014/9/30,14574 ABINGTON,True
1855,42.36978621,-83.21632602,2010/1/14,5206- 10 LAWNDALE,True
1856,42.33168322,-83.04799903,2014/9/26,276- 78 BETHUNE,True
1857,42.3475772,-83.00196983,2014/9/30,268- 70 E GRAND BLVD,True
1858,42.35160713,-83.00477284,2014/9/30,272 E GRAND BLVD,True
1859,42.37857744,-83.14027773,2014/9/30,12171 STOEPEL,True
1860,42.31145818,-83.13209422,2014/9/30,2422 WENDELL,True
1861,42.31355763,-83.14192319,2014/9/30,2976 WESTERN,True
1862,42.41176546,-83.00499063,2014/9/30,11047 FINDLAY,True
1863,42.37380238,-83.08370069,2014/9/26,801 VIRGINIA PARK,True
1864,42.41028247,-83.12072005,2014/9/25,2101 PURITAN,True
1865,42.39945102,-82.93807877,2014/9/25,4627 THREE MILE DR,True
1866,42.39916065,-82.93788865,2014/9/25,4605 THREE MILE DR,True
1867,42.29971642,-83.12702073,2014/9/25,8740 OLIVET,True
1868,42.3933552,-83.20014242,2014/9/25,15651 W GRAND RIVER,True
1869,42.30337607,-83.11124138,2014/9/25,7024 W FORT,True
1870,42.39861332,-82.95007057,2014/9/25,15300 E WARREN,True
1871,42.30475535,-83.10798157,2014/9/25,6642 W FORT,True
1872,42.30504573,-83.10728214,2014/9/25,6600 W FORT,True
1873,42.39542726,-82.93412299,2014/9/25,3968 COURVILLE,True
1874,42.4176179,-83.16038735,2014/9/25,17141 WYOMING,True
1875,42.30136534,-83.11629068,2014/9/25,7666 W FORT,True
1876,42.30827557,-83.09969091,2014/9/25,5892 W FORT,True
1877,42.30850603,-83.09914127,2014/9/25,5852 W FORT,True
1878,42.30882291,-83.09821944,2014/9/25,5809 W FORT,True
1879,42.41566248,-83.21290029,2014/9/25,17239 W MCNICHOLS,True
1880,42.38844789,-83.07427272,2014/9/25,9514 OAKLAND,True
1881,42.41566248,-83.21283,2014/9/25,17235 W. MCNICHOLS,True
1882,42.41566248,-83.2126802,2014/9/25,17227 W MCNICHOLS,True
1883,42.38271067,-83.07049785,2014/9/25,8637 OAKLAND,True
1884,42.30834586,-83.09952152,2014/9/25,5882 W FORT,True
1885,42.41571203,-83.21063951,2014/9/25,16941 W MCNICHOLS,True
1886,42.3379065,-83.09332109,2014/9/23,3756 TILLMAN,True
1887,42.34900758,-83.05890359,2014/9/22,3800 WOODWARD,True
1888,42.34078893,-83.11169582,2014/9/19,2924 - 28 MCCLELLAN,True
1889,42.37138605,-82.99146053,2014/9/19,9397 SCHILLER,True
1890,42.36771027,-82.99619641,2014/9/19,3119 CRANE,True
1891,42.3685088,-82.99837422,2014/9/19,3460 FISCHER,True
1892,42.36579979,-82.99649716,2014/9/19,2917 FISCHER,True
